Amps,Volts,State,Aux #1,Aux #2,Capacity
31.9972076,3.31792172,1,39.85397,38.46382,9.190031041
31.99951171,3.31792172,1,39.86584,38.47569,9.310948681
31.9972076,3.3182269,1,39.87772,38.49941,9.431858158
31.99951171,3.31853208,1,39.83022,38.46382,9.552777158
31.9972076,3.31883726,1,39.85397,38.47569,9.673686636
31.9972076,3.31944762,1,39.85397,38.49941,9.794596113
31.99951171,3.31944762,1,39.85397,38.51127,9.915515113
31.99951171,3.32005798,1,39.81835,38.45196,10.03643275
31.99951171,3.32036316,1,39.83022,38.45196,10.15735175
31.99951171,3.32066835,1,39.81835,38.45196,10.27826939
32.00181582,3.32097353,1,39.80648,38.41637,10.39919655
31.99951171,3.32158389,1,39.78273,38.35706,10.52011555
31.99951171,3.32219425,1,39.80648,38.41637,10.64103319
32.00181582,3.32249943,1,39.80648,38.45196,10.76196036
32.00411994,3.32249943,1,39.78273,38.42824,10.88289704
32.00181582,3.32280461,1,39.75898,38.42824,11.0038242
31.99951171,3.32402533,1,39.80648,38.41637,11.12474184
31.99951171,3.32402533,1,39.77085,38.36892,11.24566084
31.99951171,3.32463569,1,39.77085,38.3452,11.36657848
31.99951171,3.32494087,1,39.75898,38.35706,11.48749748
31.99951171,3.32585641,1,39.75898,38.35706,11.60841512
32.00181582,3.32616159,1,39.74711,38.39265,11.72934228
32.00181582,3.32677195,1,39.74711,38.39265,11.85026944
31.99951171,3.32677195,1,39.74711,38.40451,11.97118844
31.9972076,3.32738231,1,39.71149,38.39265,12.09209792
31.99951171,3.3276875,1,39.72336,38.39265,12.21301556
32.00181582,3.32799268,1,39.71149,38.36892,12.33394272
31.9972076,3.32860304,1,39.67587,38.35706,12.4548522
32.00181582,3.3292134,1,39.69962,38.35706,12.57577936
31.99951171,3.32982376,1,39.71149,38.41637,12.69669836
31.99951171,3.32982376,1,39.71149,38.39265,12.817616
31.99951171,3.33043412,1,39.69962,38.39265,12.938535
31.9972076,3.3307393,1,39.69962,38.35706,13.05944448
31.99951171,3.33165484,1,39.67587,38.3452,13.18036348
31.99951171,3.33165484,1,39.67587,38.32148,13.30128112
32.00411994,3.33257038,1,39.69962,38.35706,13.42221644
31.99951171,3.33287556,1,39.71149,38.39265,13.54313544
31.99951171,3.33348592,1,39.66399,38.36892,13.66405308
32.00181582,3.33409628,1,39.67587,38.3452,13.78498024
31.99951171,3.33440146,1,39.67587,38.32148,13.90589924
31.99951171,3.33501183,1,39.66399,38.30961,14.02681688
32.00181582,3.33531701,1,39.66399,38.29775,14.14774405
31.99951171,3.33592737,1,39.67587,38.32148,14.26866305
31.99951171,3.33623255,1,39.69962,38.30961,14.38958069
31.99951171,3.33684291,1,39.65212,38.26216,14.51049969
32.00181582,3.33714809,1,39.65212,38.26216,14.63142685
32.00181582,3.33745327,1,39.67587,38.26216,14.75235401
32.00181582,3.33806363,1,39.67587,38.23844,14.87328117
31.99951171,3.33836881,1,39.65212,38.21471,14.99419881
31.9972076,3.33897917,1,39.65212,38.21471,15.11510829
32.00181582,3.33928435,1,39.66399,38.26216,15.23603545
31.99951171,3.34050507,1,39.65212,38.26216,15.35695445
31.9972076,3.34081025,1,39.65212,38.27402,15.47786393
31.99951171,3.34142061,1,39.6165,38.26216,15.59878293
31.9972076,3.34142061,1,39.65212,38.29775,15.71969241
32.00181582,3.3417258,1,39.65212,38.29775,15.84061957
31.99951171,3.34233616,1,39.64025,38.29775,15.96153721
31.99951171,3.3432517,1,39.6165,38.23844,16.08245621
31.9972076,3.3432517,1,39.6165,38.26216,16.20336568
31.99951171,3.34355688,1,39.6165,38.23844,16.32428332
31.9972076,3.34447242,1,39.569,38.23844,16.4451928
31.9972076,3.3447776,1,39.59275,38.21471,16.56610364
32.00181582,3.34508278,1,39.60463,38.23844,16.6870308
32.00181582,3.34599832,1,39.59275,38.21471,16.8079566
31.9972076,3.34660868,1,39.569,38.19099,16.92886744
31.99951171,3.34721904,1,39.569,38.14354,17.04978508
32.00181582,3.34721904,1,39.59275,38.19099,17.17071224
32.00181582,3.34752422,1,39.55713,38.16726,17.2916394
31.99951171,3.34843977,1,39.55713,38.14354,17.4125584
31.9972076,3.34935531,1,39.54526,38.10795,17.53346788
31.9972076,3.34905013,1,39.55713,38.14354,17.65437736
31.99951171,3.34996567,1,39.55713,38.14354,17.775295
32.00181582,3.35088121,1,39.55713,38.10795,17.89622216
31.99951171,3.35088121,1,39.54526,38.08423,18.01714116
31.9972076,3.35118639,1,39.55713,38.14354,18.13805064
31.99951171,3.35179675,1,39.55713,38.14354,18.25896828
31.99951171,3.35240711,1,39.55713,38.14354,18.37988728
31.99951171,3.35301747,1,39.54526,38.10795,18.50080628
31.9972076,3.35332265,1,39.54526,38.10795,18.62171575
31.99951171,3.35393301,1,39.569,38.10795,18.74263339
31.99951171,3.35423819,1,39.55713,38.09609,18.86355239
31.99951171,3.35515373,1,39.55713,38.09609,18.98447003
31.99490349,3.35515373,1,39.53338,38.10795,19.10537135
31.9972076,3.35637446,1,39.53338,38.09609,19.22628083
31.99951171,3.35667964,1,39.54526,38.09609,19.34719983
31.99951171,3.35759518,1,39.54526,38.09609,19.46811747
31.9972076,3.35759518,1,39.50964,38.09609,19.58902694
32.00181582,3.35820554,1,39.53338,38.09609,19.70995411
31.9972076,3.3588159,1,39.54526,38.09609,19.83086358
31.99951171,3.35942626,1,39.53338,38.0605,19.95178258
31.99951171,3.36003662,1,39.49776,38.09609,20.07270022
32.00181582,3.36064698,1,39.50964,38.09609,20.19362738
31.9972076,3.36125734,1,39.49776,38.09609,20.31453822
31.9972076,3.36156252,1,39.50964,38.10795,20.4354477
31.9972076,3.3618677,1,39.48589,38.09609,20.55635718
32.00181582,3.36247807,1,39.48589,38.1554,20.67728434
31.9972076,3.36308843,1,39.48589,38.20285,20.79819382
31.99951171,3.36400397,1,39.49776,38.16726,20.91911146
31.99951171,3.36400397,1,39.48589,38.14354,21.04003046
31.9972076,3.36461433,1,39.49776,38.14354,21.16093993
31.99951171,3.36583505,1,39.48589,38.10795,21.28185893
32.00411994,3.36644541,1,39.46214,38.10795,21.40279426
31.9972076,3.36705577,1,39.48589,38.09609,21.52370374
31.99951171,3.36766613,1,39.46214,38.1554,21.64462273
31.99951171,3.36797131,1,39.48589,38.14354,21.76554037
32.00181582,3.36858167,1,39.46214,38.13168,21.88646754
31.9972076,3.36888685,1,39.48589,38.09609,22.00737701
31.99490349,3.3698024,1,39.43839,38.09609,22.12827833
32.00181582,3.3698024,1,39.43839,38.10795,22.24920549
31.9972076,3.37041276,1,39.45027,38.14354,22.37011497
31.99951171,3.37102312,1,39.43839,38.14354,22.49103397
31.99951171,3.37163348,1,39.46214,38.13168,22.61195161
31.99490349,3.37254902,1,39.43839,38.09609,22.73285292
32.00181582,3.3728542,1,39.45027,38.09609,22.85378009
32.00181582,3.37346456,1,39.46214,38.10795,22.97470725
32.00181582,3.37407492,1,39.43839,38.10795,23.09563441
32.00181582,3.37499046,1,39.40277,38.08423,23.21656157
31.99951171,3.37529564,1,39.43839,38.10795,23.33747921
31.9972076,3.37621118,1,39.43839,38.09609,23.45838869
32.00181582,3.37651637,1,39.40277,38.0605,23.57931585
32.00181582,3.37712673,1,39.43839,38.09609,23.70024301
31.99951171,3.37773709,1,39.42652,38.08423,23.82116201
31.99951171,3.37865263,1,39.45027,38.10795,23.94207965
31.99951171,3.37895781,1,39.42652,38.09609,24.06299865
31.9972076,3.37956817,1,39.42652,38.0605,24.18390813
31.99951171,3.37987335,1,39.43839,38.08423,24.30482577
31.99951171,3.38048371,1,39.42652,38.10795,24.42574477
31.9972076,3.38109407,1,39.43839,38.09609,24.54665425
32.00181582,3.38139925,1,39.40277,38.04864,24.66758141
31.99951171,3.38200961,1,39.40277,38.04864,24.78849905
31.9972076,3.38292515,1,39.43839,38.09609,24.90940989
32.00181582,3.38292515,1,39.42652,38.08423,25.03033569
31.99951171,3.3838407,1,39.37902,38.04864,25.15125469
31.99951171,3.38414588,1,39.40277,38.04864,25.27217369
31.9972076,3.38506142,1,39.40277,38.0605,25.39308316
31.9972076,3.38567178,1,39.42652,38.08423,25.51399264
32.00181582,3.38597696,1,39.37902,38.03678,25.6349198
31.99951171,3.38628214,1,39.3909,38.03678,25.75583744
31.9972076,3.3868925,1,39.35528,38.04864,25.87674692
31.99951171,3.38750286,1,39.37902,38.03678,25.99766592
31.9972076,3.38750286,1,39.3434,38.02491,26.1185754
32.00181582,3.38811322,1,39.35528,38.08423,26.23950256
31.99951171,3.3884184,1,39.37902,38.08423,26.36042156
31.9972076,3.38872358,1,39.3434,38.08423,26.48133104
31.9972076,3.38933394,1,39.3434,38.08423,26.60224052
32.00181582,3.3899443,1,39.35528,38.08423,26.72316768
31.9972076,3.39024949,1,39.3434,38.0605,26.84407715
32.00181582,3.39085985,1,39.35528,38.04864,26.96500432
31.99951171,3.39116503,1,39.33153,38.02491,27.08592196
31.99951171,3.39208057,1,39.33153,38.04864,27.20684096
31.99951171,3.39208057,1,39.3434,38.02491,27.3277586
31.99951171,3.39299611,1,39.3434,38.02491,27.4486776
31.99951171,3.39330129,1,39.3434,38.00119,27.56959524
32.00411994,3.39360647,1,39.33153,38.00119,27.69053192
31.99951171,3.39421683,1,39.3434,38.00119,27.81144956
32.00181582,3.39452201,1,39.3434,38.00119,27.93237672
32.00181582,3.39513237,1,39.33153,37.98933,28.05330388
31.99951171,3.39513237,1,39.31966,37.94188,28.17422288
31.99951171,3.39604791,1,39.33153,37.98933,28.29514052
31.99951171,3.39604791,1,39.33153,37.95374,28.41605952
31.99951171,3.39665827,1,39.33153,37.97747,28.53697716
32.00181582,3.39696345,1,39.29591,37.97747,28.65790432
31.99951171,3.39726864,1,39.31966,37.98933,28.77882332
31.99951171,3.39757382,1,39.31966,37.98933,28.89974096
31.9972076,3.397879,1,39.29591,38.02491,29.02065044
31.99951171,3.39879454,1,39.28403,37.98933,29.14156944
31.99951171,3.39879454,1,39.27216,38.00119,29.26248844
32.00411994,3.39909972,1,39.28403,37.95374,29.38342377
32.00411994,3.3994049,1,39.29591,37.97747,29.50435909
31.9972076,3.39971008,1,39.27216,37.98933,29.62526857
31.99951171,3.40062562,1,39.24842,37.94188,29.74618757
32.00181582,3.40032044,1,39.28403,37.97747,29.86711473
31.99951171,3.4009308,1,39.27216,37.97747,29.98803237
31.9972076,3.40154116,1,39.24842,37.94188,30.10894185
31.9972076,3.40184634,1,39.24842,37.95374,30.22985268
32.00181582,3.40215152,1,39.27216,37.93002,30.35077985
31.99951171,3.4024567,1,39.27216,37.94188,30.47169749
32.00181582,3.4024567,1,39.24842,37.93002,30.59262465
31.9972076,3.40337224,1,39.23654,37.93002,30.71353412
32.00181582,3.40337224,1,39.24842,37.91815,30.83446129
31.99490349,3.40367742,1,39.24842,37.91815,30.9553626
31.99951171,3.40367742,1,39.23654,37.91815,31.07628024
31.9972076,3.4039826,1,39.22467,37.89443,31.19718972
31.99951171,3.40428779,1,39.27216,37.89443,31.31810872
31.99951171,3.40489815,1,39.27216,37.91815,31.43902772
31.99951171,3.40489815,1,39.22467,37.89443,31.55994536
31.9972076,3.40520333,1,39.20092,37.89443,31.68085484
31.9972076,3.40611887,1,39.24842,37.89443,31.80176431
31.99951171,3.40642405,1,39.24842,37.91815,31.92268331
31.99951171,3.40611887,1,39.23654,37.89443,32.04360095
32.00181582,3.40642405,1,39.22467,37.88256,32.16452811
31.9972076,3.40642405,1,39.20092,37.88256,32.28543759
32.00181582,3.40703441,1,39.23654,37.88256,32.40636475
31.99951171,3.40733959,1,39.22467,37.89443,32.52728375
31.9972076,3.40703441,1,39.22467,37.95374,32.64819323
31.9972076,3.40764477,1,39.18905,37.94188,32.76910271
31.99951171,3.40764477,1,39.20092,37.95374,32.89002171
31.99951171,3.40764477,1,39.18905,37.91815,33.01093935
31.9972076,3.40825513,1,39.1653,37.8707,33.13184883
32.00181582,3.40825513,1,39.17717,37.88256,33.25277599
31.99951171,3.40856031,1,39.18905,37.89443,33.37369499
31.99951171,3.40917067,1,39.18905,37.93002,33.49461263
31.9972076,3.40917067,1,39.14155,37.91815,33.61552346
31.99951171,3.40947585,1,39.18905,37.93002,33.7364411
31.99951171,3.40947585,1,39.18905,37.91815,33.8573601
31.9972076,3.40978103,1,39.18905,37.91815,33.97826958
31.99951171,3.41039139,1,39.1653,37.88256,34.09918722
32.00181582,3.41039139,1,39.17717,37.88256,34.22011438
31.99951171,3.41069657,1,39.18905,37.88256,34.34103338
32.00181582,3.41069657,1,39.1653,37.83512,34.46196055
32.00181582,3.41039139,1,39.1653,37.83512,34.58288771
31.99951171,3.41130694,1,39.17717,37.8707,34.70380535
31.99951171,3.41100175,1,39.18905,37.84698,34.82472435
32.00181582,3.4119173,1,39.1653,37.82325,34.94565151
31.99951171,3.41161212,1,39.1653,37.81139,35.06656915
31.99951171,3.4119173,1,39.18905,37.84698,35.18748815
32.00181582,3.41222248,1,39.17717,37.82325,35.30841531
31.9972076,3.41222248,1,39.1653,37.82325,35.42932479
32.00181582,3.41252766,1,39.1653,37.81139,35.55025195
31.9972076,3.41283284,1,39.1653,37.81139,35.67116143
32.00181582,3.41283284,1,39.17717,37.81139,35.79208859
31.9972076,3.41374838,1,39.1653,37.78767,35.91299807
31.99951171,3.41313802,1,39.14155,37.7758,36.03391571
31.99951171,3.4134432,1,39.1653,37.83512,36.15483471
31.99951171,3.41374838,1,39.1653,37.83512,36.27575235
32.00181582,3.41374838,1,39.1653,37.8707,36.39667951
31.9972076,3.41405356,1,39.1653,37.84698,36.51758899
31.99951171,3.41405356,1,39.1653,37.84698,36.63850799
31.99951171,3.41435874,1,39.1653,37.83512,36.75942699
31.9972076,3.41435874,1,39.17717,37.84698,36.88033646
31.99951171,3.41435874,1,39.11781,37.83512,37.0012541
31.99951171,3.4149691,1,39.1653,37.82325,37.1221731
31.99490349,3.41527428,1,39.14155,37.83512,37.24307306
31.99951171,3.41527428,1,39.12968,37.81139,37.36399206
31.99951171,3.41527428,1,39.14155,37.81139,37.48491106
32.00181582,3.41588464,1,39.14155,37.8707,37.60583686
31.99951171,3.41588464,1,39.1653,37.89443,37.72675586
31.99951171,3.41588464,1,39.14155,37.91815,37.84767486
32.00181582,3.416495,1,39.11781,37.89443,37.96860066
31.99951171,3.41680018,1,39.14155,37.93002,38.08951966
31.99951171,3.416495,1,39.14155,37.89443,38.21043866
31.9972076,3.41680018,1,39.11781,37.8707,38.33134814
31.99951171,3.41741054,1,39.11781,37.82325,38.45226578
32.00181582,3.41741054,1,39.12968,37.83512,38.57319294
31.99951171,3.41741054,1,39.1653,37.78767,38.69411194
31.99951171,3.4180209,1,39.1653,37.81139,38.81502958
31.99951171,3.4180209,1,39.12968,37.78767,38.93594858
32.00411994,3.41832609,1,39.14155,37.78767,39.0568839
31.9972076,3.41832609,1,39.1653,37.81139,39.17779338
32.00181582,3.41863127,1,39.12968,37.82325,39.29872054
32.00181582,3.41863127,1,39.14155,37.78767,39.4196477
31.99951171,3.41893645,1,39.12968,37.82325,39.5405667
31.99951171,3.41924163,1,39.1653,37.83512,39.66148434
31.99951171,3.41924163,1,39.14155,37.82325,39.78240334
31.9972076,3.41954681,1,39.14155,37.84698,39.90331282
31.99951171,3.41985199,1,39.14155,37.83512,40.02423046
31.99951171,3.42015717,1,39.14155,37.88256,40.14514946
32.00411994,3.41985199,1,39.14155,37.89443,40.26608478
32.00181582,3.42046235,1,39.11781,37.88256,40.38701195
31.99951171,3.42046235,1,39.12968,37.93002,40.50793095
31.9972076,3.42076753,1,39.12968,37.97747,40.62884042
31.99951171,3.42076753,1,39.12968,37.97747,40.74975806
32.00181582,3.42137789,1,39.11781,37.94188,40.87068523
31.99951171,3.42107271,1,39.14155,37.95374,40.99160422
31.9972076,3.42137789,1,39.11781,37.94188,41.1125137
31.99951171,3.42168307,1,39.12968,37.93002,41.23343134
31.99951171,3.42168307,1,39.12968,37.93002,41.35435034
31.99951171,3.42229343,1,39.14155,37.91815,41.47526934
31.99951171,3.42198825,1,39.14155,37.89443,41.59618698
31.99951171,3.42259861,1,39.14155,37.89443,41.71710598
32.00181582,3.42259861,1,39.11781,37.8707,41.83803314
32.00181582,3.42290379,1,39.14155,37.88256,41.95895894
31.99490349,3.42320897,1,39.14155,37.94188,42.07986026
32.00181582,3.42320897,1,39.14155,37.94188,42.20078742
31.9972076,3.42351415,1,39.12968,37.94188,42.3216969
31.99951171,3.42381933,1,39.1653,37.94188,42.4426159
32.00181582,3.42412451,1,39.14155,37.95374,42.56354306
31.99951171,3.42381933,1,39.12968,37.91815,42.6844607
31.99951171,3.42412451,1,39.11781,37.94188,42.8053797
31.99951171,3.42442969,1,39.14155,37.93002,42.92629734
32.00181582,3.42473487,1,39.14155,37.91815,43.0472245
31.99951171,3.42442969,1,39.14155,37.89443,43.1681435
31.99951171,3.42473487,1,39.12968,37.8707,43.28906114
31.9972076,3.42504005,1,39.12968,37.91815,43.40997062
31.99951171,3.42534524,1,39.11781,37.93002,43.53088962
31.99951171,3.42565042,1,39.14155,37.91815,43.65180862
32.00181582,3.42565042,1,39.09406,37.88256,43.77273442
32.00181582,3.4259556,1,39.14155,37.88256,43.89366158
31.9972076,3.42656596,1,39.14155,37.88256,44.01457242
32.00181582,3.42687114,1,39.14155,37.8707,44.13549822
31.99951171,3.42687114,1,39.12968,37.8707,44.25641722
31.99951171,3.42656596,1,39.14155,37.89443,44.37733622
32.00181582,3.4274815,1,39.14155,37.89443,44.49826202
31.99951171,3.4274815,1,39.1653,37.89443,44.61918102
31.99951171,3.42778668,1,39.1653,37.8707,44.74010002
31.9972076,3.42778668,1,39.14155,37.8707,44.8610095
31.99951171,3.42809186,1,39.14155,37.84698,44.98192714
32.00181582,3.42839704,1,39.1653,37.88256,45.1028543
31.9972076,3.42839704,1,39.14155,37.8707,45.22376378
31.99951171,3.42870222,1,39.1653,37.89443,45.34468278
31.9972076,3.4290074,1,39.1653,37.89443,45.46559226
31.99951171,3.4290074,1,39.17717,37.8707,45.5865099
31.99951171,3.42931258,1,39.14155,37.83512,45.7074289
32.00181582,3.4290074,1,39.12968,37.82325,45.82835606
31.9972076,3.42961776,1,39.14155,37.83512,45.94926554
32.00181582,3.42961776,1,39.14155,37.83512,46.0701927
32.00181582,3.42992294,1,39.12968,37.82325,46.19111986
31.99951171,3.43022812,1,39.12968,37.83512,46.3120375
31.99951171,3.4305333,1,39.1653,37.8707,46.4329565
31.9972076,3.43022812,1,39.1653,37.84698,46.55386598
31.9972076,3.4305333,1,39.17717,37.83512,46.67477545
31.99951171,3.43083848,1,39.14155,37.78767,46.79569445
32.00181582,3.43114366,1,39.14155,37.7758,46.91662162
32.00181582,3.43114366,1,39.1653,37.82325,47.03754878
31.9972076,3.43114366,1,39.17717,37.7758,47.15845826
31.9972076,3.43175402,1,39.1653,37.7758,47.27936773
31.99951171,3.43175402,1,39.14155,37.78767,47.40028537
32.00181582,3.43175402,1,39.17717,37.83512,47.52121254
31.9972076,3.43205921,1,39.18905,37.8707,47.64212201
32.00181582,3.43236439,1,39.17717,37.83512,47.76304917
31.99951171,3.43236439,1,39.1653,37.83512,47.88396817
31.99951171,3.43266957,1,39.1653,37.88256,48.00488581
31.99951171,3.43297475,1,39.17717,37.8707,48.12580481
31.99951171,3.43297475,1,39.1653,37.83512,48.24672381
31.99951171,3.43327993,1,39.17717,37.89443,48.36764145
31.99951171,3.43297475,1,39.17717,37.93002,48.48856045
31.99951171,3.43327993,1,39.17717,37.91815,48.60947809
32.00181582,3.43358511,1,39.1653,37.8707,48.73040526
32.00181582,3.43358511,1,39.1653,37.8707,48.85133242
32.00181582,3.43389029,1,39.17717,37.84698,48.97225958
31.99951171,3.43389029,1,39.18905,37.8707,49.09317722
31.99951171,3.43419547,1,39.1653,37.82325,49.21409622
31.99951171,3.43419547,1,39.18905,37.83512,49.33501522
31.99951171,3.43480583,1,39.20092,37.84698,49.45593286
32.00181582,3.43480583,1,39.20092,37.8707,49.57686002
31.9972076,3.43480583,1,39.22467,37.88256,49.6977695
31.99951171,3.43480583,1,39.20092,37.8707,49.8186885
31.99951171,3.43511101,1,39.22467,37.89443,49.93960614
32.00181582,3.43572137,1,39.22467,37.89443,50.0605333
31.99951171,3.43572137,1,39.20092,37.89443,50.1814523
32.00181582,3.43572137,1,39.20092,37.95374,50.30237946
31.99951171,3.43572137,1,39.22467,37.95374,50.4232971
31.99951171,3.43663691,1,39.22467,38.00119,50.5442161
31.9972076,3.43633173,1,39.18905,38.00119,50.66512558
32.00181582,3.43694209,1,39.18905,37.98933,50.78605274
32.00181582,3.43663691,1,39.20092,38.03678,50.9069799
31.99951171,3.43663691,1,39.23654,38.0605,51.02789754
32.00181582,3.43694209,1,39.18905,38.03678,51.1488247
31.99951171,3.43694209,1,39.18905,38.04864,51.2697437
31.99951171,3.43694209,1,39.22467,38.10795,51.39066134
31.99951171,3.43724727,1,39.22467,38.09609,51.51158034
32.00181582,3.43724727,1,39.22467,38.08423,51.6325075
32.00181582,3.43755245,1,39.20092,38.02491,51.75343467
32.00181582,3.43785763,1,39.23654,38.02491,51.87436183
31.99951171,3.43816281,1,39.23654,38.03678,51.99527947
31.9972076,3.43816281,1,39.22467,37.98933,52.11618895
31.99951171,3.43816281,1,39.22467,38.00119,52.23710795
31.99951171,3.43816281,1,39.23654,38.03678,52.35802559
31.9972076,3.43816281,1,39.24842,38.02491,52.47893506
31.99951171,3.43846799,1,39.23654,38.00119,52.59985406
31.99951171,3.43846799,1,39.24842,38.03678,52.7207717
31.9972076,3.43877317,1,39.27216,38.04864,52.84168254
32.00181582,3.43877317,1,39.28403,38.0605,52.9626097
31.99951171,3.43907836,1,39.24842,37.98933,53.08352734
31.99951171,3.43907836,1,39.24842,37.98933,53.20444634
31.99951171,3.43907836,1,39.27216,38.00119,53.32536398
32.00181582,3.43938354,1,39.28403,38.00119,53.44629114
31.9972076,3.43938354,1,39.27216,37.94188,53.56720062
31.9972076,3.43968872,1,39.28403,37.95374,53.6881101
32.00181582,3.43968872,1,39.24842,37.98933,53.80903726
32.00181582,3.4399939,1,39.29591,38.02491,53.92996442
31.99951171,3.4399939,1,39.29591,38.03678,54.05088342
31.99951171,3.4399939,1,39.29591,38.03678,54.17180106
31.9972076,3.44029908,1,39.28403,38.0605,54.29271054
31.99951171,3.44029908,1,39.29591,38.03678,54.41362954
31.99951171,3.44029908,1,39.29591,38.03678,54.53454718
31.9972076,3.44029908,1,39.31966,38.04864,54.65545802
32.00181582,3.44090944,1,39.29591,38.04864,54.77638518
32.00181582,3.44060426,1,39.29591,38.08423,54.89731098
31.99951171,3.44090944,1,39.33153,38.08423,55.01822998
32.00181582,3.44090944,1,39.33153,38.08423,55.13915714
31.99951171,3.4415198,1,39.33153,38.0605,55.26007478
32.00181582,3.4415198,1,39.35528,38.0605,55.38100194
31.9972076,3.4415198,1,39.3434,38.0605,55.50191278
31.99951171,3.4415198,1,39.35528,38.08423,55.62283042
32.00181582,3.44182498,1,39.35528,38.08423,55.74375758
31.9972076,3.44182498,1,39.35528,38.0605,55.86466706
31.9972076,3.44182498,1,39.35528,38.08423,55.98557654
31.9972076,3.44182498,1,39.37902,38.09609,56.10648602
31.99951171,3.44213016,1,39.37902,38.10795,56.22740502
31.9972076,3.44213016,1,39.37902,38.13168,56.34831449
31.9972076,3.44243534,1,39.37902,38.13168,56.46922397
32.00181582,3.44243534,1,39.37902,38.10795,56.59015113
31.9972076,3.44274052,1,39.37902,38.1554,56.71106061
31.99951171,3.44274052,1,39.3434,38.13168,56.83197961
31.99951171,3.44274052,1,39.37902,38.1554,56.95289725
32.00181582,3.4430457,1,39.37902,38.10795,57.07382441
32.00181582,3.4430457,1,39.35528,38.10795,57.19475157
31.99951171,3.4430457,1,39.35528,38.08423,57.31567057
31.99951171,3.4430457,1,39.37902,38.14354,57.43658821
31.99951171,3.44335088,1,39.42652,38.14354,57.55750721
31.99951171,3.44365606,1,39.40277,38.14354,57.67842485
32.00181582,3.44335088,1,39.3909,38.13168,57.79935201
31.9972076,3.44426642,1,39.42652,38.1554,57.92026149
31.99951171,3.44396124,1,39.43839,38.14354,58.04118049
32.00181582,3.44426642,1,39.43839,38.14354,58.16210765
31.9972076,3.4445716,1,39.42652,38.14354,58.28301713
31.99951171,3.4445716,1,39.46214,38.1554,58.40393477
31.99951171,3.4445716,1,39.46214,38.08423,58.52485377
31.99951171,3.44487678,1,39.48589,38.08423,58.64577277
31.99951171,3.44487678,1,39.43839,38.08423,58.76669041
32.00181582,3.44518196,1,39.46214,38.09609,58.88761757
32.00181582,3.44518196,1,39.48589,38.09609,59.00854473
32.00181582,3.44518196,1,39.45027,38.09609,59.1294719
31.99951171,3.44518196,1,39.46214,38.10795,59.25038954
31.99951171,3.44548714,1,39.46214,38.20285,59.37130854
31.99951171,3.44548714,1,39.48589,38.23844,59.49222617
31.99951171,3.44609751,1,39.46214,38.20285,59.61314517
31.9972076,3.44609751,1,39.46214,38.21471,59.73405465
31.99951171,3.44609751,1,39.48589,38.21471,59.85497365
31.99951171,3.44609751,1,39.46214,38.20285,59.97589129
31.9972076,3.44609751,1,39.49776,38.23844,60.09680077
31.99951171,3.44609751,1,39.46214,38.21471,60.21771977
32.00181582,3.44640269,1,39.49776,38.2503,60.33864693
31.9972076,3.44670787,1,39.49776,38.2503,60.45955641
32.00181582,3.44670787,1,39.48589,38.21471,60.58048357
31.99951171,3.44731823,1,39.48589,38.26216,60.70140121
31.9972076,3.44670787,1,39.50964,38.23844,60.82231205
31.99951171,3.44701305,1,39.50964,38.23844,60.94322969
31.99951171,3.44731823,1,39.49776,38.21471,61.06414869
32.00181582,3.44731823,1,39.49776,38.20285,61.18507585
31.99951171,3.44731823,1,39.53338,38.14354,61.30599349
31.99951171,3.44792859,1,39.54526,38.16726,61.42691249
32.00181582,3.44762341,1,39.569,38.19099,61.54783965
31.9972076,3.44762341,1,39.55713,38.21471,61.66874913
31.99951171,3.44792859,1,39.54526,38.16726,61.78966677
31.9972076,3.44823377,1,39.55713,38.23844,61.91057625
31.9972076,3.44823377,1,39.55713,38.21471,62.03148572
32.00181582,3.44853895,1,39.54526,38.21471,62.15241288
31.9972076,3.44884413,1,39.54526,38.21471,62.27332372
32.00181582,3.44853895,1,39.569,38.2503,62.39424952
32.00181582,3.44853895,1,39.569,38.26216,62.51517669
31.9972076,3.44914931,1,39.55713,38.2503,62.63608752
31.99951171,3.44914931,1,39.55713,38.23844,62.75700516
31.9972076,3.44945449,1,39.59275,38.27402,62.87791464
32.00181582,3.44914931,1,39.59275,38.27402,62.9988418
32.00411994,3.44884413,1,39.59275,38.27402,63.11977713
32.00181582,3.44975967,1,39.55713,38.29775,63.24070429
31.9972076,3.44975967,1,39.60463,38.30961,63.36161513
32.00181582,3.44975967,1,39.60463,38.27402,63.48254093
31.9972076,3.44975967,1,39.6165,38.29775,63.60345177
31.99951171,3.45006485,1,39.569,38.2503,63.72436941
31.99951171,3.45037003,1,39.60463,38.29775,63.84528841
32.00411994,3.45006485,1,39.6165,38.35706,63.96622373
32.00181582,3.45037003,1,39.60463,38.3452,64.08715089
31.99951171,3.45037003,1,39.59275,38.3452,64.20806853
32.00181582,3.45067521,1,39.64025,38.32148,64.32899569
31.99951171,3.45067521,1,39.64025,38.3452,64.44991469
32.00181582,3.45067521,1,39.6165,38.3452,64.57084186
31.99951171,3.45128557,1,39.59275,38.3452,64.69175949
31.99951171,3.45128557,1,39.65212,38.35706,64.81267849
31.9972076,3.45128557,1,39.65212,38.35706,64.93358797
31.99951171,3.45189593,1,39.65212,38.35706,65.05450697
31.9972076,3.45159075,1,39.64025,38.30961,65.17541645
32.00181582,3.45128557,1,39.66399,38.35706,65.29634361
31.99951171,3.45220111,1,39.66399,38.35706,65.41726125
